,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
136,-21371.44165,-37365.85824,-49459.80602,-15187.92095,-30450.27321,-62147.72906,1056.3434429578117,-6167.516848,7801.831699,-56995.16022,-78004.90594,-74392.28289,12585.261474282917,-17948.31669,-31720.83577,-18440.09977,J,,,,,,,,,,,,,,
138,-21974.93875,-37968.08129,-48454.24574,-13996.66238,-29769.64024,-61237.09664,2061.0990597127748,-6763.459058,7107.362998409629,-56845.73881,-77808.9929,-74233.02671,12777.57588357638,-19048.31309,-31329.63554,-17858.55208,J,,,,,,,,,,,,,,
140,-20940.38826,-36944.84078,-49287.2282,-15022.38393,-30340.25792,-61990.93157,1275.3011316419997,-5723.231223,7478.737232534556,-56577.62964,-77564.48717,-73856.24335,13129.079416880539,-18271.90289,-31039.82282,-17942.61699,J,,,,,,,,,,,,,,
142,-22001.42556,-37997.0715,-48932.14839,-14514.19467,-30072.43932,-61680.59995,1575.2168387433098,-6814.286925,7592.731129256622,-57203.36672,-78179.36131,-74662.1802,12385.191009663464,-18357.28656,-31853.69454,-18373.201,J,,,,,,,,,,,,,,
144,-21323.07247,-37329.58136,-48666.92259,-14297.60627,-29923.68846,-61436.92123,1881.7263104589356,-6104.104949,7042.855863911613,-56507.64632,-77453.86838,-73768.98214,13249.376505539001,-18983.1801,-30783.44831,-17576.2272,J,,,,,,,,,,,,,,
146,-21357.58357,-37357.29752,-49453.97221,-15180.72369,-30426.60271,-62157.27325,1067.1616872741804,-6154.441077,7789.3370734855025,-57054.25823,-78034.99139,-74428.64918,12585.484991727471,-17950.3954,-31693.16431,-18435.78588,J,,,,,,,,,,,,,,
148,-21961.79592,-37961.50988,-48428.85416,-13952.1377,-29726.2108,-61232.33571,2090.0445687823976,-6748.796314,7129.021838786822,-56906.35674,-77844.30866,-74275.40562,12782.739136545557,-19025.24609,-31297.18081,-17847.53267,J,,,,,,,,,,,,,,
150,-20985.1141,-36989.76779,-49283.29429,-15025.44612,-30294.07922,-62005.23669,1261.6665675242625,-5758.882255,7461.14641,-56638.40403,-77594.61732,-73893.39195,13130.375818058947,-18302.1448,-31006.71989,-17937.23022,J,,,,,,,,,,,,,,
152,-21991.79196,-37987.03557,-48927.20865,-14501.40947,-30024.18191,-61687.79721,1571.3276352080866,-6788.716529,7581.197629117683,-57273.88647,-78225.42825,-74715.73498,12348.042410378745,-18369.98235,-31883.71293,-18409.47788,J,,,,,,,,,,,,,,
154,-21330.87323,-37337.00214,-48631.87505,-14232.78621,-29857.23673,-61418.45869,1910.0906741727204,-6099.902821,7043.548767989728,-56558.13891,-77484.64674,-73810.93637,13256.394953297968,-18990.80205,-30756.20154,-17570.30398,J,,,,,,,,,,,,,,
156,-21333.7119,-37332.39768,-49430.99462,-15124.57611,-30383.4862,-62151.01476,1086.7641671614847,-6125.763789,7794.142698543394,-57093.68671,-78056.06908,-74459.76281,12611.144794362164,-17949.90366,-31642.78348,-18426.15228,J,,,,,,,,,,,,,,
158,-21994.54123,-37994.03167,-48435.76085,-13940.44774,-29721.85221,-61252.51934,2067.290492926895,-6789.409434,7128.932432,-56969.58983,-77889.90621,-74340.31508,12774.513694586003,-19029.98466,-31280.43935,-17866.10697,J,,,,,,,,,,,,,,
160,-20971.79246,-36976.89318,-49261.16607,-14988.69985,-30283.81977,-61995.31251,1269.0426431945139,-5751.193255,7421.539118473425,-56692.02586,-77630.26835,-73944.75626,13108.314646281558,-18345.0825,-31015.25825,-17963.78409,J,,,,,,,,,,,,,,
162,-21975.02815,-37966.60608,-48923.02888,-14485.94206,-30034.26254,-61697.96725,1562.0069577702234,-6774.746689,7600.710702027167,-57313.91845,-78251.28922,-74755.6552,12352.646869736538,-18343.92021,-31864.49043,-18413.70236,J,,,,,,,,,,,,,,
164,-21332.63902,-37335.10224,-48602.70603,-14175.18576,-29857.572,-61404.80177,1931.7942180388236,-6101.914478,7064.514704288806,-56601.00956,-77512.67582,-73852.39885,13262.653441745453,-18979.87205,-30729.67002,-17556.15533,J,,,,,,,,,,,,,,
166,-21332.25904,-37329.35784,-49439.0189,-15123.8832,-30405.23444,-62169.61141,1063.1607250166805,-6121.248737,7800.602352690978,-57137.71965,-78085.08165,-74496.26321,12612.418843796117,-17946.90853,-31627.31607,-18426.28639,J,,,,,,,,,,,,,,
168,-21954.73277,-37950.75869,-48402.34499,-13868.63159,-29712.53153,-61234.14621,2099.5217084314477,-6737.285165,7171.244284062896,-57020.23888,-77925.98193,-74383.87863,12773.507866085514,-18993.88659,-31275.67843,-17863.02243,J,,,,,,,,,,,,,,
170,-20961.28714,-36962.23044,-49232.44408,-14918.73889,-30265.80426,-61984.15899,1298.5245941310638,-5734.585909,7467.986043451553,-56719.67497,-77638.80672,-73958.54729,13169.916054000385,-18316.20405,-30921.51504,-17899.43342,J,,,,,,,,,,,,,,
172,-21977.86683,-37968.01424,-48940.39618,-14477.4037,-30036.16244,-61731.67369,1537.1965214248326,-6770.812782,7627.510443629079,-57376.72685,-78287.32023,-74798.43644,12376.138553159066,-18319.4674,-31819.58578,-18403.66643,J,,,,,,,,,,,,,,
174,-21367.75361,-37372.34025,-48623.4708,-14197.4928,-29848.56425,-61437.48002,1888.1189093731534,-6134.860949,7035.837416152646,-56695.31157,-77576.4677,-73925.53376,13224.320200004602,-19008.81755,-30756.42505,-17591.96283,J,,,,,,,,,,,,,,
176,-21305.61576,-37305.03914,-49440.87409,-15113.46729,-30377.92061,-62184.92236,1054.5553034013872,-6089.442204,7820.785978,-57203.03144,-78117.82695,-74534.43999,12622.45477705655,-17929.09419,-31609.63584,-18421.54782,J,,,,,,,,,,,,,,
178,-21998.0728,-37996.24449,-48443.96394,-13924.68976,-29706.65302,-61286.80692,2034.612242533236,-6786.459003,7173.725327697436,-57111.56811,-77979.33554,-74447.33524,12760.029764178964,-18991.74082,-31285.42379,-17881.10499,J,,,,,,,,,,,,,,
180,-20986.4105,-36992.47235,-49262.99891,-14980.02738,-30269.29113,-62024.77211,1240.0524306359805,-5756.535322,7431.0386098669305,-56811.38418,-77692.62972,-74022.138,13130.398169803402,-18349.84342,-30969.68305,-17932.04462,J,,,,,,,,,,,,,,
182,-21959.31488,-37956.36898,-48970.05695,-14535.92056,-30053.82032,-61767.59294,1487.9779801342465,-6751.456171,7619.329705158438,-57471.58765,-78346.68646,-74866.25163,12325.86947987908,-18316.11464,-31886.61866,-18445.44184,J,,,,,,,,,,,,,,
184,-21359.03643,-37368.18282,-48597.2075,-14170.96128,-29832.71686,-61426.41591,1909.3530666056952,-6124.065056,7069.074460157688,-56768.82646,-77611.15761,-73972.1148,13234.110264076027,-18982.80012,-30744.66804,-17563.21848,J,,,,,,,,,,,,,,
186,-21346.67591,-37346.50163,-49484.72822,-15202.56134,-30394.63972,-62228.59767,985.8013374568627,-6130.278841,7802.0105125916625,-57287.99043,-78159.33414,-74586.36309,12605.601561737247,-17947.28851,-31618.39773,-18426.19698,J,,,,,,,,,,,,,,
188,-22004.68892,-38004.6711,-48458.42552,-13968.63329,-29705.91542,-61295.45704,2005.8455474192558,-6777.652416,7167.8915223946005,-57212.39683,-78038.45591,-74518.90552,12696.953141326088,-18997.8652,-31368.59463,-17927.44016,J,,,,,,,,,,,,,,
190,-20963.52231,-36970.12061,-49223.45867,-14936.77675,-30231.33787,-61986.17065,1286.5217073585638,-5719.543185,7468.164857407196,-56866.7271,-77709.23706,-74046.21083,13151.498216569213,-18324.58595,-30944.93967,-17895.05248,J,,,,,,,,,,,,,,
