,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
144,-16688.66178,-32710.3028,-63569.12119,-18969.61259,-35212.8041,-96634.12382,-9661.318023,1511.2461461122211,12358.54773027274,-60134.48508,-97778.22021,-110961.7932,-15215.39124,-12728.04442,-20262.92923,-24770.00204,N,,,,,,,,,,,,,,
146,-16987.12462,-33022.26609,-63079.01449,-18403.93465,-34792.70307,-96194.95674,-9148.591357,1282.744262545617,10997.259437711173,-59712.32768,-97321.9317,-110408.6546,-14632.61421,-14455.83426,-19356.38718,-23884.00124,N,,,,,,,,,,,,,,
148,-15768.03813,-31795.98234,-63866.39939,-19401.78357,-35396.82602,-96925.45646,-9916.306724,2500.690817915299,12062.744744151205,-59953.95004,-97605.86591,-110711.2748,-14936.73205,-12815.6409,-19912.05155,-24525.94334,N,,,,,,,,,,,,,,
150,-17494.15159,-33520.21826,-63166.20864,-18457.7353,-34913.24603,-96305.06144,-9266.474458,715.3899330365579,11725.568679042897,-60105.78544,-97727.30294,-110938.2568,-15104.5713,-13727.12269,-19980.80551,-24452.42845,N,,,,,,,,,,,,,,
152,-15952.01533,-31987.64855,-63617.60212,-19128.48879,-35184.5068,-96716.11002,-9656.422991,2353.146952765817,11153.386372731493,-59755.66772,-97382.16965,-110436.4601,-14640.39262,-13953.56821,-19435.4006,-24042.09513,N,,,,,,,,,,,,,,
154,-16694.49558,-32717.81298,-63685.21615,-19118.38581,-35307.01671,-96797.42566,-9762.638481,1506.4181693098749,12369.433029822474,-60269.84725,-97920.01968,-111141.7918,-15279.67486,-12703.14457,-20312.34894,-24840.09711,N,,,,,,,,,,,,,,
156,-16998.68047,-33033.889,-63164.64402,-18512.51942,-34867.96139,-96328.64253,-9212.785567,1275.2117246641785,10970.437344364804,-59873.03673,-97490.59796,-110618.4033,-14744.5294,-14480.97998,-19472.01275,-23993.43538,N,,,,,,,,,,,,,,
158,-15741.4619,-31767.72973,-63957.57216,-19512.9388,-35464.90943,-97062.13737,-9977.617559,2524.696591460299,12069.472619232252,-60083.61251,-97745.13963,-110886.2443,-14990.71151,-12806.09671,-19948.39548,-24576.99473,N,,,,,,,,,,,,,,
160,-17420.52495,-33441.22719,-63227.1395,-18512.2959,-34958.3742,-96415.23318,-9286.211048,787.0272740158169,11777.894112812772,-60239.44887,-97875.78557,-111125.9667,-15159.57894,-13661.38621,-20017.35062,-24507.65961,N,,,,,,,,,,,,,,
162,-15947.32147,-31975.69036,-63680.38817,-19186.51392,-35215.79924,-96826.88526,-9681.233428,2359.8748278468643,11173.54764623018,-59869.54985,-97513.88848,-110598.4879,-14660.53154,-13944.18048,-19415.30638,-24052.19812,N,,,,,,,,,,,,,,
164,-16614.56574,-32632.40697,-63776.34421,-19199.52264,-35362.96312,-96934.21834,-9812.527575,1588.761995883226,12430.632106141104,-60383.05883,-98052.85609,-111302.769,-15291.20836,-12638.68214,-20278.39664,-24848.76959,N,,,,,,,,,,,,,,
166,-17005.78833,-33037.80055,-63266.50092,-18598.79715,-34921.8738,-96471.7831,-9278.81262,1261.9124367132708,11029.691818915822,-60016.02084,-97646.8143,-110816.6857,-14800.43111,-14427.08992,-19474.91848,-24028.34881,N,,,,,,,,,,,,,,
168,-15759.87974,-31785.52172,-64080.97614,-19642.08718,-35516.05022,-97219.60541,-10066.75632,2501.9872190937067,12014.152051705367,-60241.84051,-97913.38121,-111095.8813,-15094.96005,-12863.27247,-20012.56734,-24645.16755,N,,,,,,,,,,,,,,
170,-17430.1362,-33456.80636,-63344.68732,-18626.40156,-35010.11849,-96568.92378,-9367.414936,773.3703581536244,11791.95336007516,-60382.6565,-98031.7784,-111321.7904,-15236.5807,-13636.12874,-20059.26014,-24555.29118,N,,,,,,,,,,,,,,
172,-15971.10372,-32003.58534,-63744.31416,-19221.85203,-35232.36188,-96935.35828,-9701.037073,2335.7796473240433,11166.59625370458,-59991.50097,-97646.47903,-110772.8986,-14704.07274,-13958.93263,-19408.15382,-24050.43233,N,,,,,,,,,,,,,,
174,-16666.08651,-32682.40782,-63881.19625,-19299.36788,-35393.49561,-97076.86717,-9881.549761,1540.4598761153075,12366.795523976747,-60519.33742,-98198.85769,-111488.5791,-15365.32675,-12692.86277,-20318.31686,-24885.02412,N,,,,,,,,,,,,,,
176,-17086.7687,-33114.71291,-63333.46675,-18652.12842,-34923.28196,-96581.30665,-9310.552098,1187.0117410435369,10965.40820186236,-60145.99623,-97787.85381,-111001.5122,-14870.1909,-14487.37258,-19523.75704,-24063.79867,N,,,,,,,,,,,,,,
178,-15777.29175,-31799.06688,-64130.01587,-19666.87526,-35509.97055,-97315.60615,-10079.54151,2493.8735358564304,11983.619568779419,-60328.29706,-98013.42762,-111233.2775,-15096.21174,-12881.53385,-19976.40222,-24612.28813,N,,,,,,,,,,,,,,
180,-17450.23041,-33465.47883,-63403.53947,-18655.28001,-35014.05239,-96673.19467,-9393.320607,755.6901282894764,11795.999025821571,-60493.72232,-98157.23874,-111493.2506,-15276.47856,-13616.72743,-20073.67701,-24568.54577,N,,,,,,,,,,,,,,
182,-16055.28039,-32083.42577,-63806.67553,-19265.6391,-35227.24333,-97039.91974,-9743.125408,2246.1938555471725,11093.52840108018,-60105.40546,-97772.9452,-110944.5376,-14759.57212,-14036.91787,-19442.62021,-24070.52655,N,,,,,,,,,,,,,,
184,-16602.87578,-32623.24275,-63907.68306,-19280.65947,-35378.47523,-97153.22073,-9877.749965,1603.9388303683795,12351.216358091398,-60612.92417,-98306.43663,-111641.9791,-15387.34321,-12687.20778,-20326.94463,-24887.25929,N,,,,,,,,,,,,,,
186,-17080.75608,-33113.70708,-63313.84192,-18561.02271,-34878.04203,-96619.97516,-9257.623167,1189.2916189779783,11009.79877,-60223.35562,-97880.01005,-111141.7918,-14847.23566,-14447.78764,-19468.16825,-24025.57719,N,,,,,,,,,,,,,,
188,-15768.39575,-31791.15436,-64116.426,-19584.84436,-35465.37882,-97362.88009,-10034.68156,2501.003742337673,11993.543743317574,-60373.58169,-98070.53632,-111323.6456,-15010.4928,-12873.35311,-19843.05171,-24526.16686,N,,,,,,,,,,,,,,
190,-17467.30715,-33485.39424,-63436.84357,-18644.79704,-35002.11656,-96759.58416,-9407.961,732.8689972,11783.61615939333,-60584.4704,-98256.23462,-111635.5865,-15270.01891,-13617.35327,-20048.4866,-24574.29017,N,,,,,,,,,,,,,,
192,-16045.66914,-32075.11092,-63796.0808,-19198.02507,-35190.43001,-97088.31127,-9705.775643,2258.6214254643232,11090.153287667428,-60168.6609,-97849.38816,-111059.1127,-14716.14268,-14044.85274,-19374.89443,-24037.78124,N,,,,,,,,,,,,,,
194,-16571.71745,-32584.88716,-63946.59745,-19289.84604,-35375.23423,-97248.46151,-9898.425329,1633.9348714274015,12374.573931047194,-60680.40409,-98389.04868,-111761.0916,-15355.58139,-12667.02416,-20277.48022,-24876.32929,N,,,,,,,,,,,,,,
196,-17143.56448,-33165.69724,-63386.12746,-18627.51915,-34888.14502,-96741.74747,-9327.405313,1113.6756674856745,11012.41392045187,-60315.71303,-97988.48307,-111292.6661,-14857.40571,-14461.4669,-19479.85822,-24051.54992,N,,,,,,,,,,,,,,
198,-15770.89915,-31789.7909,-64187.54926,-19663.00841,-35464.06006,-97478.93035,-10098.38403,2492.3089137445586,11915.178527257267,-60485.98862,-98199.23767,-111501.8113,-15079.42558,-12953.08178,-19939.72301,-24599.34647,N,,,,,,,,,,,,,,
200,-17443.52489,-33460.69556,-63482.21761,-18681.63272,-34978.15549,-96852.47801,-9436.593585,752.7620497658313,11810.482956228609,-60659.92989,-98357.2645,-111774.6814,-15266.7332,-13590.59824,-20071.24067,-24593.80324,N,,,,,,,,,,,,,,
202,-16029.17356,-32054.21204,-63812.17406,-19190.49253,-35143.04431,-97151.45494,-9702.601695,2272.7477279600776,11083.693633519844,-60239.89591,-97942.90786,-111195.2795,-14701.09996,-14055.22395,-19379.45418,-24038.02711,N,,,,,,,,,,,,,,
204,-16531.70783,-32542.73177,-63986.71883,-19309.09089,-35333.2353,-97332.79465,-9913.646867,1672.0445957237002,12397.819745280713,-60742.58664,-98475.39347,-111885.7025,-15313.87303,-12640.22441,-20254.50262,-24857.06208,N,,,,,,,,,,,,,,
206,-17103.24193,-33126.38052,-63377.38793,-18567.52706,-34819.72633,-96785.17691,-9283.841763,1157.2839209179785,11056.670374473379,-60379.12493,-98075.83369,-111423.6026,-14813.01514,-14415.19879,-19445.30242,-24027.41003,N,,,,,,,,,,,,,,
