,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
166,-25633.53933,-42335.16512,-60266.11451,-18063.56228,-36523.59981,-90941.42508,-1954.235369,-17068.08264,-1013.875128,-61209.96162,-106245.888,-105883.7451,-21798.35997,-26513.70633,-52359.25196,-26442.8513,G,,,,,,,,,,,,,,
168,-26122.97548,-42841.90152,-59634.74478,-17170.18541,-36117.11098,-90374.47308,-1383.03654,-17545.5606,-1213.699724,-61644.88186,-106677.8802,-106677.2096,-22361.73569,-26789.32569,-52865.51897,-26236.18707,G,,,,,,,,,,,,,,
170,-25655.86873,-42351.12427,-59752.18084,-17429.35388,-36351.64784,-90477.2911,-1414.083113,-17081.29252,-1231.134085,-61000.07874,-106010.6583,-105807.6597,-21577.23416,-26854.92806,-51934.03237,-26165.5332,G,,,,,,,,,,,,,,
172,-25901.62616,-42610.67273,-60229.50235,-17946.93088,-36406.58842,-90934.76426,-1974.597809,-17331.69911,-1004.66621,-61611.06367,-106688.0502,-106453.8934,-22244.76901,-26508.27485,-52892.85515,-26478.99407,G,,,,,,,,,,,,,,
174,-25974.73871,-42680.52193,-59362.92522,-16878.80807,-36087.31611,-90138.03633,-1062.154897,-17401.54831,-1343.004566,-61272.56885,-106297.5876,-106325.3038,-21919.68523,-27013.0443,-52237.05497,-26021.16329,G,,,,,,,,,,,,,,
176,-25635.14866,-42337.95909,-60295.93173,-18107.75168,-36524.82915,-90998.93612,-1986.466585,-17076.26338,-1025.162759,-61260.56597,-106329.64,-106027.4444,-21828.17719,-26532.10181,-52380.2626,-26463.48196,G,,,,,,,,,,,,,,
178,-26110.39145,-42831.66442,-59643.43961,-17178.83553,-36103.63288,-90419.84712,-1385.830508,-17535.30115,-1196.399474,-61692.13345,-106758.5923,-106818.9868,-22390.05535,-26773.07597,-52890.57528,-26220.76437,G,,,,,,,,,,,,,,
180,-25663.40127,-42367.10577,-59753.38784,-17428.43746,-36348.07156,-90520.38527,-1414.798369,-17096.89404,-1225.009707,-61035.55096,-106079.0546,-105935.0423,-21571.44506,-26853.98929,-51905.17627,-26130.41861,G,,,,,,,,,,,,,,
182,-25892.86427,-42611.74561,-60243.89687,-17974.87056,-36417.27256,-90988.54256,-1992.658018,-17327.60874,-1017.809036,-61655.81186,-106761.431,-106576.895,-22262.87392,-26524.41281,-52914.02226,-26488.24769,G,,,,,,,,,,,,,,
184,-25965.86507,-42680.209,-59363.05933,-16893.85079,-36089.1713,-90177.68832,-1070.134469,-17395.42394,-1357.622606,-61319.70868,-106376.221,-106445.6232,-21942.21579,-27030.45631,-52277.7575,-26021.9456,G,,,,,,,,,,,,,,
186,-25617.60254,-42327.92316,-60263.20878,-18066.02097,-36517.25191,-91016.6387,-1950.860256,-17057.9573,-1004.956782,-61269.39491,-106370.3425,-106105.2732,-21775.89646,-26511.38175,-52323.39976,-26413.68227,G,,,,,,,,,,,,,,
188,-26114.07949,-42847.08713,-59658.7729,-17206.08231,-36122.20718,-90476.57585,-1415.267755,-17543.43719,-1202.926183,-61728.47739,-106830.3638,-106921.9389,-22376.51019,-26780.42969,-52881.56752,-26232.052,G,,,,,,,,,,,,,,
190,-25647.93386,-42363.08245,-59731.32667,-17406.28688,-36341.74601,-90540.47949,-1402.728427,-17082.34305,-1225.43439,-61073.07954,-106152.6812,-106054.0877,-21578.70937,-26864.98634,-51919.54844,-26134.24076,G,,,,,,,,,,,,,,
192,-25890.49499,-42615.79127,-60245.34973,-17976.90457,-36419.53008,-91025.0206,-2000.078797,-17321.77494,-995.1890701,-61680.46584,-106824.7982,-106682.1047,-22244.7243,-26511.56056,-52887.22252,-26472.86969,G,,,,,,,,,,,,,,
