,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
132,-31258.26642,-49096.85839,-73282.63054,-29844.0939,-49160.71733,-110142.4676,-18203.75242,-36678.94443,-19018.22764,-75980.03906,-121183.3577,-103712.4966,-25429.44556,-40680.6443,-58362.59524,-47163.09722,D
134,-31632.2111,-49493.24423,-73154.97972,-29693.53255,-49230.8124,-110059.3191,-18032.15808,-37020.54614,-19005.75537,-76664.1589,-121856.4358,-104555.9844,-26265.24434,-40699.03978,-59346.74255,-47603.29248,D
136,-31398.03188,-49239.1049,-72679.46871,-29085.22982,-49247.77737,-109659.2676,-17578.97646,-36791.9325,-19159.51302,-75970.02548,-121186.0846,-103701.9689,-25413.93345,-40918.73508,-58334.00736,-46905.15809,D
138,-31405.65382,-49254.95228,-73563.30139,-30197.36322,-49142.54536,-110414.1754,-18461.42333,-36804.49418,-18913.77794,-76425.8446,-121660.5004,-104306.6507,-25960.4783,-40539.22481,-59011.89107,-47582.32654,D
140,-31641.53178,-49499.61448,-72616.41444,-28999.55559,-49301.2651,-109636.5135,-17483.46746,-37013.34888,-19133.45088,-76404.85631,-121631.1749,-104257.231,-25919.35109,-40926.75935,-58923.40051,-47180.24101,D
142,-31280.95344,-49121.64648,-73291.59359,-29851.87231,-49173.74839,-110196.693,-18202.36661,-36681.47018,-19025.31314,-76016.15948,-121279.4255,-103812.1407,-25457.00526,-40697.18459,-58421.13446,-47182.34207,D
144,-31645.19747,-49507.72816,-73170.84946,-29702.36149,-49233.31579,-110123.1557,-18032.29219,-37018.95917,-18990.35501,-76688.54465,-121944.0099,-104646.5313,-26262.47272,-40696.20111,-59361.78528,-47609.3051,D
146,-31405.45266,-49250.0796,-72689.41524,-29084.67103,-49252.65005,-109718.9915,-17573.50028,-36795.75465,-19156.11555,-76000.4909,-121279.9843,-103800.2496,-25415.2075,-40926.91582,-58346.88197,-46920.89372,D
148,-31401.92108,-49257.85801,-73576.37716,-30192.26702,-49146.36751,-110482.393,-18456.10362,-36799.04035,-18914.06851,-76450.58798,-121748.2757,-104393.7331,-25947.91662,-40545.17037,-58999.97759,-47592.51894,D
150,-31632.74755,-49498.0275,-72635.23461,-28996.87338,-49294.82779,-109712.8001,-17484.16036,-37010.35375,-19134.43436,-76447.74931,-121740.8325,-104367.7603,-25926.70482,-40913.9071,-58926.93209,-47202.05631,D
152,-31265.15076,-49115.94678,-73305.02698,-29833.63328,-49162.37136,-110269.9843,-18194.58821,-36674.07175,-19021.11101,-76055.54325,-121386.4456,-103920.2784,-25452.64667,-40683.95235,-58404.68358,-47181.64917,D
154,-31634.96037,-49509.62806,-73209.56268,-29717.49362,-49232.82406,-110218.2848,-18051.73821,-37014.84645,-18993.46191,-76744.11109,-122062.5635,-104769.4212,-26285.38326,-40689.94262,-59377.14092,-47624.7278,D
156,-31425.39041,-49280.58973,-72730.54245,-29108.90032,-49266.17286,-109815.6181,-17597.17078,-36814.30659,-19152.2934,-76062.5617,-121404.1482,-103931.0073,-25448.24337,-40925.08297,-58376.43097,-46928.67213,D
158,-31411.30881,-49273.01249,-73608.31781,-30224.07356,-49150.1226,-110564.7815,-18469.82759,-36801.90138,-18927.70307,-76509.95422,-121869.221,-104522.4568,-26008.33339,-40559.76606,-59085.16009,-47614.87068,D
160,-31645.71156,-49514.97013,-72659.59801,-29015.1124,-49289.46338,-109789.3548,-17486.21672,-37005.81634,-19122.1856,-76496.87844,-121850.7808,-104486.2693,-25964.47926,-40918.04217,-58980.53157,-47198.21181,D
162,-31303.90868,-49156.38109,-73338.39814,-29869.53019,-49179.55985,-110350.6741,-18211.46377,-36692.44488,-19012.34913,-76102.66073,-121493.354,-104037.2451,-25484.18498,-40696.87166,-58437.98768,-47176.57532,D
164,-31641.62119,-49516.53475,-73233.61316,-29729.69767,-49224.95624,-110290.2797,-18051.73821,-37001.4801,-18981.01198,-76788.90399,-122169.9637,-104886.9467,-26323.53769,-40694.7706,-59423.6102,-47625.46541,D
166,-31438.46618,-49298.31467,-72759.17503,-29123.29485,-49271.11259,-109887.8366,-17603.8316,-36815.49124,-19155.19913,-76120.58683,-121521.5843,-104062.2567,-25497.52897,-40933.57664,-58417.64759,-46933.12012,D
168,-31417.61201,-49288.79282,-73648.64035,-30246.84998,-49155.48702,-110647.2594,-18493.05105,-36805.05297,-18920.46111,-76557.74224,-121972.106,-104640.6975,-26035.55781,-40551.38416,-59090.4351,-47599.1574,D
170,-31659.43553,-49537.94772,-72711.16349,-29051.38928,-49309.46819,-109878.6276,-17521.62189,-37016.92516,-19131.52863,-76563.06196,-121967.4122,-104626.7277,-26024.29253,-40925.32884,-59030.30891,-47208.82889,D
172,-31298.52191,-49158.48215,-73359.38643,-29867.98792,-49189.34991,-110416.6341,-18216.51527,-36680.26318,-19034.52206,-76165.29032,-121599.1225,-104167.1311,-25547.70864,-40713.70253,-58504.99821,-47186.18657,D
174,-31653.10999,-49538.08183,-73276.64027,-29756.9221,-49246.70449,-110377.7868,-18081.64484,-37004.76581,-18988.58923,-76850.81832,-122270.1889,-105012.9658,-26365.44721,-40698.63745,-59452.33219,-47627.38766,D
176,-31448.79269,-49319.74999,-72779.51512,-29119.24918,-49281.77438,-109958.9151,-17606.67027,-36810.81972,-19155.93674,-76185.04926,-121621.3625,-104184.4984,-25546.21107,-40942.7632,-58461.45701,-46936.53994,D
178,-31420.60714,-49301.19804,-73663.12428,-30234.62358,-49162.2596,-110713.0406,-18484.22211,-36789.56321,-18924.68559,-76615.23093,-122067.2798,-104752.2998,-26078.9649,-40569.69024,-59133.61867,-47610.89207,D
180,-31666.45398,-49552.16343,-72728.28492,-29031.42918,-49310.63048,-109952.6343,-17513.32939,-37008.40914,-19118.18464,-76616.75085,-122065.3575,-104739.5816,-26047.67246,-40922.73604,-59036.16506,-47202.72687,D
182,-31312.29059,-49180.1857,-73378.83245,-29851.69349,-49194.60257,-110493.323,-18209.80975,-36684.95705,-19029.58233,-76216.92285,-121699.0348,-104277.9063,-25561.00792,-40718.70932,-58489.4861,-47173.33432,D
184,-31645.5998,-49535.86901,-73296.60038,-29730.97172,-49231.21473,-110454.2968,-18066.55742,-36992.91938,-18977.14513,-76899.3216,-122369.073,-105123.6963,-26379.88643,-40692.24485,-59453.00275,-47625.53246,D
186,-31461.19791,-49337.60903,-72807.09717,-29112.40955,-49283.80838,-110044.3211,-17606.78203,-36826.533,-19155.42265,-76237.91113,-121728.3379,-104305.0861,-25561.9914,-40943.21024,-58459.44535,-46936.51759,D
188,-31414.21454,-49299.65577,-73682.16797,-30217.12216,-49150.86021,-110794.4233,-18478.81299,-36788.6915,-18922.60688,-76655.68759,-122159.369,-104852.972,-26079.70251,-40561.39774,-59121.39226,-47601.39258,D
190,-31671.75134,-49561.86409,-72762.5725,-29040.95102,-49308.23884,-110044.0529,-17523.83471,-37021.37316,-19122.76675,-76670.95383,-122171.193,-104852.7038,-26063.09516,-40909.61557,-59043.83171,-47206.77253,D
192,-31311.2177,-49182.64439,-73393.04815,-29846.66435,-49189.99811,-110560.8029,-18203.26068,-36690.47793,-19047.82135,-76259.43586,-121793.7168,-104376.6116,-25587.53944,-40724.25255,-58523.70662,-47181.82798,D
194,-31646.11389,-49540.11584,-73317.07458,-29739.13011,-49226.47616,-110524.0119,-18073.30764,-36999.04376,-18981.54843,-76925.16022,-122450.3887,-105203.9391,-26385.49672,-40683.3265,-59461.67522,-47615.6977,D
196,-31464.41656,-49338.63721,-72808.79591,-29092.58355,-49280.92501,-110096.5572,-17592.54397,-36827.71764,-19159.91535,-76260.5758,-121807.776,-104382.8701,-25567.1323,-40948.44055,-58475.85153,-46933.88008,D
198,-31421.16593,-49307.27772,-73691.71216,-30212.16008,-49157.14105,-110850.325,-18473.7615,-36789.78673,-18929.51357,-76669.81389,-122230.4028,-104921.1895,-26071.41001,-40561.91183,-59120.45349,-47596.85518,D
200,-31676.93695,-49571.98943,-72762.14782,-29023.33784,-49307.38947,-110090.3434,-17509.68605,-37014.06413,-19122.67734,-76689.63989,-122242.6068,-104924.2294,-26065.30798,-40918.86919,-59061.42253,-47216.0485,D
202,-31305.56271,-49185.01367,-73372.19398,-29779.74323,-49176.02827,-110597.0574,-18157.73018,-36665.95807,-19012.88557,-76253.24443,-121844.8129,-104422.3657,-25535.05755,-40712.07085,-58460.65235,-47145.12642,D
