,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
94,-24121.15325,-41158.81516,-51379.32913,-17758.23745,-33120.61377,-68698.37716,-2332.717458,-11165.54572,3629.9680030307777,-58979.74926,-94379.83863,-83279.06826,7664.435525469247,-22853.20584,-38705.59945,-26952.76164,H,,,,,,,,,,,,,,
96,-24980.39901,-42019.91612,-51104.35797,-17277.02675,-33018.19808,-68461.73924,-2169.885,-12019.15884,3735.714106048835,-59586.82264,-94984.65448,-84106.79807,6923.721065964826,-22824.81913,-39529.59651,-27619.51418,H,,,,,,,,,,,,,,
98,-24459.46925,-41495.07481,-50815.52873,-17067.45679,-32827.71651,-68192.40072,-1783.155117,-11487.14262,3302.738464205082,-58987.77354,-94354.20118,-83368.27408,7642.664926369778,-23450.75738,-38590.33151,-26718.20244,H,,,,,,,,,,,,,,
100,-24396.01265,-41430.50062,-51562.32286,-17906.2507,-33259.88749,-68884.96952,-2586.879145,-11435.10776,3912.3152389902166,-59402.01842,-94822.69374,-83775.85814,7211.477424082449,-22509.63718,-39307.53193,-27499.57472,H,,,,,,,,,,,,,,
102,-25029.19287,-42063.90435,-50646.0578,-16764.72476,-32749.61951,-68056.21154,-1683.645151,-12058.78849,3390.580819914439,-59383.39941,-94745.24495,-83888.30976,7200.837993721723,-23430.95373,-39074.91733,-27116.91286,H,,,,,,,,,,,,,,
104,-24128.08229,-41159.57512,-51358.89964,-17744.44643,-33103.42528,-68697.57249,-2318.300583,-11155.15216,3617.406322646895,-59061.82487,-94453.93466,-83339.82031,7637.255804211593,-22895.20477,-38744.26797,-26956.96377,H,,,,,,,,,,,,,,
106,-24962.3835,-41999.84425,-51082.45326,-17243.47678,-33003.96001,-68465.76255,-2150.193113,-11993.63315,3774.6061414010696,-59645.83124,-95038.0081,-84141.08564,6954.253548890776,-22790.77742,-39494.2584,-27582.07501,H,,,,,,,,,,,,,,
108,-24489.86763,-41524.17678,-50795.32275,-17028.38594,-32825.92837,-68199.75444,-1769.565257,-11515.32817,3318.585851023895,-59051.96775,-94405.54314,-83409.5354,7680.8640576438975,-23437.52515,-38522.53866,-26670.325,H,,,,,,,,,,,,,,
110,-24389.46359,-41425.24796,-51552.13047,-17894.85131,-33267.1071,-68900.86161,-2585.225115,-11426.25647,3878.675863584979,-59480.80832,-94886.53033,-83828.16122,7208.281125,-22534.13469,-39289.53878,-27493.96443,H,,,,,,,,,,,,,,
112,-25031.96448,-42074.87906,-50634.81487,-16756.20875,-32757.84496,-68078.11625,-1690.887116,-12067.86329,3387.317465223964,-59460.49058,-94812.38959,-83944.72557,7204.190755390019,-23418.52616,-39051.33623,-27106.49694,H,,,,,,,,,,,,,,
114,-24130.45158,-41171.66742,-51342.56051,-17739.21612,-33107.96268,-68715.43154,-2321.742752,-11174.9111,3592.059444434577,-59131.31644,-94512.76446,-83389.32942,7642.597871136412,-22905.48657,-38718.20584,-26939.03767,H,,,,,,,,,,,,,,
116,-24964.86455,-42009.47785,-51102.54748,-17298.05974,-33025.28358,-68514.39995,-2198.942268,-12012.49802,3736.2505479157626,-59740.44618,-95119.16728,-84212.9018,6908.253658801754,-22807.1389,-39544.95216,-27616.69786,H,,,,,,,,,,,,,,
118,-24471.65095,-41512.8668,-50753.10031,-16993.56192,-32810.41626,-68194.03239,-1745.380669,-11508.75676,3323.257365615054,-59126.06378,-94468.57506,-83463.17958,7665.642519669834,-23432.22778,-38542.92346,-26667.15105,H,,,,,,,,,,,,,,
120,-24344.93892,-41383.80782,-51494.61943,-17825.69502,-33241.96139,-68885.12598,-2531.625632,-11389.24198,3916.204443,-59527.09878,-94922.27077,-83845.66264,7254.504532158916,-22499.69065,-39235.73813,-27435.42521,H,,,,,,,,,,,,,,
122,-25022.5991,-42060.19396,-50580.52249,-16682.02331,-32748.59133,-68070.33784,-1642.428534,-12061.24718,3424.3096022974973,-59514.20182,-94852.42156,-83966.2503,7266.060384042309,-23383.88096,-38968.27715,-27045.43198,H,,,,,,,,,,,,,,
124,-24127.45644,-41163.26316,-51293.23021,-17663.37665,-33110.33197,-68713.86691,-2277.240429,-11165.85865,3614.701761567803,-59185.78764,-94549.2425,-83413.75988,7717.319752850503,-22891.51673,-38606.40241,-26867.22152,H,,,,,,,,,,,,,,
126,-24995.62055,-42036.9705,-51101.96633,-17289.34256,-33051.01044,-68552.93435,-2211.593355,-12030.53588,3740.564434595637,-59818.8561,-95185.93194,-84260.08633,6941.803627,-22815.09612,-39481.76378,-27601.05164,H,,,,,,,,,,,,,,
128,-24502.54107,-41542.48286,-50737.83406,-16970.56198,-32830.15285,-68217.61348,-1748.912245,-11525.45351,3297.5305077469957,-59220.61166,-94551.29886,-83530.81596,7660.546321934024,-23476.26072,-38530.45118,-26684.07132,H,,,,,,,,,,,,,,
130,-24401.35472,-41442.50351,-51551.39286,-17920.15349,-33295.53852,-68961.34543,-2624.36302,-11439.86868,3869.2210756803843,-59627.01108,-95008.90613,-83919.93748,7226.318982400773,-22548.93154,-39256.5476,-27477.78177,H,,,,,,,,,,,,,,
132,-25038.78177,-42086.47961,-50622.43201,-16760.38852,-32783.61652,-68124.40671,-1715.138759,-12076.78164,3390.357302469886,-59628.15101,-94958.45824,-84067.68251,7186.510525525871,-23415.70984,-39069.95524,-27129.0722,H,,,,,,,,,,,,,,
134,-24116.05705,-41161.22915,-51301.27684,-17697.70893,-33110.68959,-68733.84937,-2301.447368,-11159.77897,3593.1993834017976,-59273.45118,-94627.83124,-83484.86078,7672.795077895532,-22916.84126,-38668.29439,-26898.22339,H,,,,,,,,,,,,,,
