,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
178,-27944.75442,-43875.04385,-60111.06045,-20261.49872,-42429.35537,-106640.7763,-3356.852038,-21433.13246,-4421.197405,-62577.21783,-107929.1308,-100264.2259,-13317.97401,-29799.2563,-51450.43003,-26626.80616,F
180,-27906.66704,-43828.48517,-59764.65312,-19807.69125,-42394.06197,-106388.5369,-3077.187011,-21394.06161,-4540.175741,-62424.13073,-107725.2382,-100268.1822,-13167.03268,-29952.61162,-51045.7517,-26487.7336,F
182,-27820.79164,-43745.24727,-60145.90682,-20493.62159,-42381.16501,-106780.2288,-3255.1516,-21318.84799,-4399.516213,-62480.32301,-107845.8482,-100220.0589,-13244.97321,-29759.17962,-51305.12134,-26681.74674,F
184,-27981.7242,-43908.99615,-59730.27614,-19784.02076,-42419.40885,-106490.9973,-3201.574469,-21465.20721,-4494.622886,-62564.36557,-107943.883,-100444.0681,-13316.16352,-29893.55831,-51323.8074,-26487.0854,F
186,-27782.21253,-43699.82853,-59886.58188,-20180.80892,-42355.46051,-106673.7004,-3080.070386,-21274.68095,-4471.689996,-62366.1056,-107721.3043,-100226.8985,-13113.67906,-29847.87135,-50987.436,-26551.1902,F
188,-27944.91088,-43868.20422,-59961.48258,-20237.20237,-42458.65851,-106813.3541,-3347.374898,-21435.94878,-4410.088588,-62592.95345,-108028.6408,-100426.7231,-13352.3957,-29776.65869,-51440.97524,-26597.83829,F
190,-27880.00141,-43800.54549,-59599.98782,-19748.0121,-42441.58178,-106548.3518,-3040.887778,-21377.02958,-4534.27488,-62448.20356,-107825.3293,-100432.3781,-13211.13267,-29931.04219,-51045.57288,-26450.18267,F
192,-27817.17066,-43739.90521,-60007.81775,-20462.19503,-42450.85775,-106957.657,-3228.284803,-21315.65169,-4384.518192,-62504.35114,-107937.3339,-100375.4259,-13277.76322,-29731.03878,-51271.41491,-26646.69921,F
194,-27978.84083,-43907.85621,-59622.98776,-19784.04311,-42492.32024,-106681.0988,-3198.199355,-21469.31994,-4490.219592,-62608.57732,-108054.77,-100620.5798,-13390.2372,-29883.92471,-51352.7082,-26491.44399,F
196,-27787.33108,-43708.34454,-59786.17785,-20184.07228,-42428.17073,-106861.4104,-3074.236581,-21280.15712,-4470.393595,-62413.08897,-107837.891,-100413.1556,-13199.73328,-29839.73531,-51038.1074,-26560.04149,F
198,-27942.16161,-43869.70179,-59860.38564,-20228.37344,-42489.79449,-106996.0349,-3316.507139,-21428.61741,-4405.618239,-62632.78426,-108145.2499,-100603.5031,-13423.29543,-29766.53335,-51485.41051,-26606.04138,F
200,-27902.95665,-43825.87002,-59513.15129,-19744.61463,-42454.52344,-106731.7032,-3021.82174,-21388.63014,-4531.682078,-62483.944,-107944.33,-100608.4204,-13270.4989,-29928.0247,-51078.63111,-26453.49073,F
202,-27822.17745,-43742.49801,-59921.78588,-20455.93655,-42448.06378,-107135.1745,-3201.306248,-21314.64586,-4383.154736,-62533.54252,-108051.082,-100543.4216,-13334.93898,-29733.72099,-51310.79868,-26650.00727,F
204,-27969.27428,-43896.56858,-59536.71003,-19757.46688,-42486.30762,-106851.3074,-3159.82141,-21459.10519,-4483.089385,-62639.24392,-108174.8212,-100787.9273,-13444.26137,-29884.19293,-51393.23192,-26495.19908,F
206,-27777.78688,-43699.87323,-59712.41709,-20150.20939,-42425.53323,-107031.753,-3049.381441,-21272.57988,-4459.485943,-62434.47959,-107955.5283,-100571.7859,-13230.91396,-29838.953,-51041.72838,-26561.51671,F
208,-27937.11012,-43868.38303,-59810.58595,-20225.13243,-42480.20559,-107175.7876,-3313.780226,-21425.08583,-4406.534661,-62669.57523,-108275.8288,-100775.0751,-13480.22532,-29773.70826,-51522.82733,-26630.82947,F
210,-27887.08691,-43813.15187,-59448.01831,-19708.91889,-42412.3457,-106896.4355,-3009.349466,-21371.03932,-4527.703467,-62518.14217,-108075.7136,-100777.422,-13325.05951,-29934.28319,-51122.70875,-26478.99407,F
