,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
114,-38367.57402,-56441.61927,-83290.51236,-43204.40211,-57123.57099,-133150.6828,-29956.21025,-44757.44602,-26530.91717,-84511.61051,-136197.5609,-126380.5406,-75997.2499,-46167.86345,-69472.73099,-60040.78657,A
116,-37746.66491,-55793.95512,-83561.59431,-43556.88912,-56906.64731,-133383.7668,-30320.0743,-44191.99159,-26556.2864,-83551.69249,-135311.8283,-125199.9662,-74802.3927,-46126.69154,-68260.79705,-59364.75806,A
118,-38156.97588,-56237.10081,-84112.07308,-44197.98186,-56959.33038,-133893.9901,-30857.6114,-44574.11701,-26333.57362,-84595.07192,-136339.4274,-126555.2642,-76093.63062,-45796.3104,-69726.69151,-60435.54073,A
120,-38086.90317,-56159.07087,-82919.89808,-42798.7403,-57082.91317,-132899.3375,-29617.02253,-44506.36888,-26666.45815,-83898.83744,-135652.2677,-125648.0963,-75209.97676,-46383.71424,-68587.5125,-59388.62972,A
122,-37770.13424,-55849.49921,-84262.50032,-44403.99789,-56829.5338,-134062.7234,-31071.47289,-44230.50365,-26332.99247,-84004.74,-135820.4199,-125858.0239,-75328.06102,-45745.05785,-68934.38923,-59995.54664,A
124,-38351.2796,-56457.91369,-83285.77379,-43231.29126,-57130.03065,-133268.8788,-29975.96919,-44758.27304,-26532.59355,-84568.04866,-136334.957,-126542.7472,-76022.66383,-46175.64186,-69501.49769,-60062.2666,A
126,-37718.72523,-55799.61011,-83526.59148,-43548.19429,-56904.6133,-133475.9678,-30306.86442,-44181.10629,-26566.07647,-83600.26283,-135444.8659,-125351.1757,-74821.90577,-46128.01029,-68275.70567,-59367.28381,A
128,-38125.77285,-56244.18631,-84112.27424,-44224.22281,-56956.02232,-134020.8362,-30879.89609,-44564.9975,-26317.65918,-84634.09807,-136465.4912,-126697.6895,-76087.88622,-45769.01892,-69689.83348,-60430.17631,A
130,-38096.40266,-56203.88612,-82939.00882,-42853.18915,-57106.56132,-133030.9669,-29657.34508,-44533.07921,-26686.88764,-83975.99566,-135808.3499,-125828.4972,-75269.92414,-46396.29828,-68625.68928,-59432.39444,A
132,-37762.53465,-55872.63326,-84259.95222,-44429.23301,-56838.36273,-134168.7377,-31088.68373,-44229.02843,-26361.69211,-84061.28991,-135951.6023,-126011.5356,-75389.01423,-45769.01892,-68986.11116,-60033.18698,A
134,-38344.2388,-56479.19255,-83296.12265,-43265.02004,-57128.26486,-133386.9184,-30006.7699,-44752.21571,-26524.72574,-84623.54805,-136465.8265,-126697.2425,-76070.60833,-46169.741,-69531.00199,-60092.86613,A
136,-37750.21884,-55857.43408,-83525.40684,-43566.79095,-56931.61421,-133577.467,-30326.98099,-44200.10527,-26565.2271,-83652.85649,-135567.0405,-125500.3736,-74863.14474,-46140.2814,-68291.30719,-59383.95821,A
138,-38124.90113,-56268.39325,-84110.86608,-44240.49488,-56956.29054,-134120.8603,-30894.82706,-44546.28909,-26313.59116,-84675.80642,-136571.8185,-126834.1245,-76122.95611,-45782.51937,-69707.67018,-60437.23946,A
140,-38108.33849,-56244.92392,-82944.95439,-42877.39609,-57115.83729,-133141.7868,-29681.44026,-44534.30856,-26668.91684,-84039.56402,-135936.3137,-125991.5979,-75315.23112,-46400.58981,-68632.23834,-59444.7326,A
142,-37726.86127,-55868.52054,-84262.85795,-44436.92201,-56821.64363,-134281.4799,-31103.70411,-44200.95464,-26344.28011,-84115.67171,-136071.4747,-126158.6995,-75414.85285,-45754.15501,-68956.98684,-60035.08687,A
144,-38324.01047,-56497.11865,-83357.7017,-43350.15784,-57128.44367,-133549.125,-30085.91742,-44756.41784,-26524.21165,-84727.10368,-136626.6697,-126898.7881,-76155.07557,-46165.47181,-69557.95819,-60159.49668,A
146,-37708.62224,-55858.77518,-83578.98397,-43632.50508,-56928.35086,-133730.3977,-30391.53283,-44190.80695,-26583.51083,-83774.47233,-135738.2325,-125718.8172,-74987.59925,-46164.086,-68357.73657,-59471.6888,A
148,-38098.48137,-56284.77708,-84212.36535,-44358.44503,-56970.75212,-134309.7549,-31005.46819,-44552.50288,-26330.1538,-84816.62241,-136757.9415,-127073.8917,-76279.03834,-45798.09854,-69792.98679,-60538.2917,A
150,-38083.01396,-56260.16781,-83033.64611,-42964.70201,-57122.58752,-133320.9137,-29766.28748,-44527.73714,-26677.43286,-84197.90378,-136133.7913,-126255.5943,-75502.13641,-46398.01936,-68730.87659,-59528.64105,A
152,-37720.93805,-55905.55738,-84370.86157,-44542.98103,-56848.77865,-134473.5932,-31201.31418,-44208.1519,-26350.33743,-84281.67811,-136268.7959,-126431.7037,-75608.15073,-45775.188,-69035.73204,-60087.9711,A
154,-38307.38077,-56521.39265,-83458.97746,-43423.87389,-57135.37271,-133740.9477,-30154.47022,-44739.16229,-26518.84723,-84906.96817,-136830.3388,-127191.596,-76371.08283,-46167.75169,-69627.02508,-60185.87174,A
156,-37723.91084,-55912.46407,-83678.38218,-43701.4155,-56956.17878,-133925.1484,-30444.64057,-44203.86037,-26583.64494,-83960.90823,-135946.7519,-126018.2188,-75203.65121,-46167.50582,-68387.33028,-59457.98718,A
158,-38092.78167,-56323.87028,-84316.56919,-44424.76266,-56987.22535,-134507.389,-31048.65176,-44554.44748,-26337.95456,-85002.36541,-136963.7787,-127370.2535,-76499.51595,-45808.69327,-69831.67766,-60523.91953,A
160,-38076.84488,-56305.89948,-83114.51472,-43002.56586,-57140.20069,-133498.7665,-29776.01049,-44542.35518,-26690.32981,-84381.52336,-136338.131,-126548.6928,-75724.73743,-46424.55088,-68768.96397,-59510.87141,A
162,-37697.62518,-55930.54663,-84418.67196,-44533.77211,-56853.49487,-134623.7745,-31171.20638,-44203.14511,-26370.99044,-84421.91296,-136434.8693,-126675.1366,-75785.8471,-45797.6068,-69030.45702,-60048.94496,A
164,-38299.46825,-56562.4975,-83508.50892,-43424.34328,-57152.24828,-133893.5878,-30136.2312,-44750.47228,-26536.59451,-85040.89982,-136995.4958,-127428.7033,-76532.46242,-46174.77014,-69620.02899,-60161.10601,A
166,-37703.19077,-55942.41541,-83677.84574,-43646.58667,-56962.2361,-134041.9586,-30385.45315,-44201.80401,-26598.01711,-84065.80497,-136085.5339,-126217.8199,-75321.13198,-46186.72832,-68346.31483,-59422.29145,A
168,-38079.92942,-56354.53687,-84319.81019,-44386.60823,-57000.74816,-134629.4295,-31009.51386,-44552.03349,-26354.96424,-85084.77629,-137087.3615,-127543.703,-76591.91806,-45822.84192,-69778.79343,-60504.94289,A
170,-38089.33951,-56353.37458,-83105.32816,-42957.25888,-57162.1501,-133605.7643,-29733.07279,-44557.08498,-26712.23452,-84460.17915,-136459.7245,-126718.2084,-75814.52439,-46437.04551,-68736.82216,-59514.93943,A
172,-37696.66406,-55962.06259,-84393.61565,-44476.95398,-56863.24023,-134717.9424,-31124.51358,-44202.78748,-26376.46662,-84469.00808,-136529.3949,-126807.8165,-75838.79838,-45814.32591,-68982.69135,-60046.30745,A
