,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
172,-28389.01769,-42428.30484,-58540.04574,-24086.64216,-44592.80307,-97474.05767,-4727.639821,-27141.79035,-8043.565815,-64231.64925,-108781.7605,-97048.3687,-21551.52965,-33545.85571,-53398.11634,-26838.23131,E,,,,,,,,,,,,,,
174,-28169.09887,-42204.02744,-58779.94702,-24610.85762,-44548.72543,-97667.73554,-4624.039486,-26941.60812,-8015.760245,-63944.83166,-108493.9594,-96670.17718,-21243.76848,-33489.55166,-53017.35437,-26942.74806,E,,,,,,,,,,,,,,
176,-28328.24329,-42369.63151,-58870.60569,-24611.81874,-44578.3862,-97773.48164,-4957.303996,-27091.34246,-7941.50775,-64262.15938,-108861.4892,-96989.76242,-21559.08454,-33407.00667,-53551.53871,-26900.86089,E,,,,,,,,,,,,,,
178,-28292.77108,-42330.91829,-58481.86415,-24093.48179,-44565.91392,-97431.03056,-4512.370171,-27058.97713,-8088.559877,-64036.54087,-108594.6093,-96892.42058,-21323.78773,-33594.4931,-53061.05203,-26858.30317,E,,,,,,,,,,,,,,
180,-28202.22416,-42238.98557,-59004.17972,-24931.6275,-44557.55437,-97885.79916,-4872.814402,-26971.53711,-7922.28525,-64106.59124,-108713.4089,-96808.53448,-21388.00429,-33371.13212,-53342.14757,-26963.62459,E,,,,,,,,,,,,,,
182,-28372.92443,-42413.23977,-58529.24985,-24068.33608,-44571.63597,-97501.55032,-4708.52908,-27129.13926,-8022.018733,-64233.32563,-108840.7244,-97114.61927,-21496.16438,-33517.33488,-53373.75294,-26800.12158,E,,,,,,,,,,,,,,
184,-28177.32432,-42213.68339,-58775.61078,-24602.05103,-44545.97617,-97700.81612,-4618.272736,-26948.67128,-8015.335562,-63954.37586,-108560.8805,-96748.92238,-21194.75111,-33491.92095,-52986.33015,-26928.01826,E,,,,,,,,,,,,,,
186,-28339.88855,-42381.09796,-58885.11197,-24639.42315,-44574.40759,-97822.16374,-4970.268008,-27096.95275,-7948.414439,-64277.31386,-108932.4783,-97071.10042,-21526.33924,-33401.53049,-53553.08098,-26895.22825,E,,,,,,,,,,,,,,
188,-28302.09175,-42338.89786,-58478.86902,-24079.64606,-44554.1122,-97463.06061,-4505.307019,-27050.30466,-8085.452984,-64054.08699,-108667.5431,-96979.41357,-21286.10269,-33584.1666,-53059.01802,-26835.34793,E,,,,,,,,,,,,,,
190,-28220.46318,-42255.3694,-59014.77444,-24936.99192,-44559.99071,-97933.25191,-4870.646283,-26971.87239,-7919.021895,-64115.17431,-108781.4699,-96888.91135,-21332.68372,-33368.65108,-53309.13404,-26943.66448,E,,,,,,,,,,,,,,
