,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
156,-15878.43339,-28003.89713,-49372.14248,-16224.5278,-28298.35901,-76894.04659,1023.4416751195998,-3489.844917,9953.522378626154,-56703.87229,-75335.34769,-85399.33239,3102.019798996425,-16124.86137,-30662.50302,-15018.31591,K,,,,,,,,,,,,,,
158,-15714.77392,-27838.49422,-49260.272,-15963.61589,-28868.68612,-76821.82811,904.4856911284556,-3326.610127,9786.085460911449,-56595.55573,-75228.23813,-85368.93402,3260.7842398624707,-16069.11612,-30463.43839,-14917.33073,K,,,,,,,,,,,,,,
160,-15847.63269,-27978.37144,-49411.23568,-16252.60159,-28416.04095,-76939.39828,939.3320607342793,-3444.113248,9965.189989231825,-56800.54358,-75338.76751,-85661.78658,2922.982325909415,-16014.57787,-30610.22229,-15025.89315,K,,,,,,,,,,,,,,
162,-15828.67841,-27952.84575,-49264.31766,-16025.59728,-28589.55754,-76836.64731,989.1988026140693,-3430.232815,9867.714032,-56581.25062,-75244.66667,-85215.86927,3368.6537586037825,-16141.8934,-30497.12247,-14912.30159,K,,,,,,,,,,,,,,
164,-15786.12069,-27915.42893,-49330.74705,-16082.54952,-28745.52801,-76890.13504,872.4109378,-3387.272762,9835.102836501937,-56738.91982,-75266.97371,-85639.54659,3025.196853303534,-16010.59926,-30483.17498,-14936.1509,K,,,,,,,,,,,,,,
166,-15896.76182,-28028.37229,-49329.33889,-16174.30343,-28286.24437,-76885.41882,1039.0878962383147,-3497.3104,9952.605957103486,-56716.16575,-75311.40897,-85401.09818,3143.2140640275557,-16128.88469,-30617.956,-14993.05844,K,,,,,,,,,,,,,,
168,-15731.96241,-27863.50582,-49201.86689,-15889.4081,-28844.99327,-76799.61047,939.3991159676452,-3343.418639,9802.156365174815,-56587.73262,-75188.51908,-85345.68821,3337.450723344174,-16067.35034,-30384.98376,-14857.40571,K,,,,,,,,,,,,,,
170,-15853.80177,-27996.05167,-49361.63716,-16195.17996,-28410.69888,-76921.89687,958.2863400323797,-3450.639957,9939.910166252872,-56799.56011,-75301.37304,-85649.02373,2975.5536288682974,-16033.33098,-30561.89782,-14995.53949,K,,,,,,,,,,,,,,
172,-15804.67264,-27940.70875,-49199.05057,-15944.63926,-28562.78015,-76804.10317,1032.6505938351863,-3410.675038,9855.331165,-56574.47804,-75204.14295,-85194.23279,3433.2503,-16146.65433,-30450.29556,-14899.49404,K,,,,,,,,,,,,,,
174,-15729.12374,-27871.39599,-49235.55097,-15951.5683,-28721.20931,-76838.32369,945.7246596484971,-3332.958023,9845.898729,-56712.32125,-75213.50833,-85603.35912,3131.658212144162,-15988.29222,-30384.49203,-14902.73504,K,,,,,,,,,,,,,,
